L_CODE,E_CODE,E_NAME,DEM_NO,DEM_DT,SCL_PREPAR,NO_EQPT,FIN_YEAR,D_TYPE,N1,N2,N3,N4,N5,N6,N7,N8,N9,D_LOCK,YN,JOB_NO,JOB_DT,CTRL_NO,CTRL_DT,OPT,DEM,FULL_RECD,PART_RECD,OUTS,PER_RECD,DEP_DELE,IN_IIL,IN_CVIL,CRITICAL,CTRL_NA,VED,VED_FULL,VED_PART,VED_OUTS,VED_PER,VED_DELE,VED_IIL,VED_CVIL,VED_CRI,VED_CTRLNA,CONS_FM,CONS_TO,CONS_EQPT,LAST_SOUPD,DEMD,FULL_RECDD,PART_RECDD,OUTSD,DEP_DELED,IN_IILD,IN_CVILD,CRITICALD,CTRL_NAD,VEDD,VED_FULLD,VED_PARTD,VED_OUTSD,VED_DELED,VED_IILD,VED_CVILD,VED_CRID,VED_CTLNAD
28,,,,,,,2004-2005,,985.0,0.0,0.0,0.0,0.0,3.0,0.0,982.0,0.3,,,,,,,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
28,,,,,,,2005-2006,,567.0,0.0,0.0,0.0,0.0,0.0,0.0,567.0,0.0,,,,,,,0,567,0,0,567,0.0,0,0,0,0,567,246,0,0,246,0.0,0,0,0,0,246,,,,,,,,,,,,,,,,,,,,,,
28,,,,,,,2006-2007,,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,1038.0,0.0,,,,,,,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,2014-04-07,,,,,,,,,,,,,,,,,,
55,55,JCB CHASSIS,45,2005-10-25,,,2005-2006,SPD,21.0,0.0,0.0,0.0,0.0,12.0,0.0,9.0,57.14,,Y,183,2005-07-05,,,0,21,16,0,5,76.19,0,0,0,0,21,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
55,55,JCB CHASSIS,47,2005-10-31,,,2005-2006,SPD,50.0,0.0,0.0,0.0,0.0,20.0,2.0,28.0,40.0,,Y,304,2005-09-02,,,0,50,25,2,25,50.0,0,0,0,0,50,47,24,2,21,51.06,0,0,0,0,47,,,,,,,,,,,,,,,,,,,,,,
40,40,D50-A15 ENG,0005,2005-06-01,,,2006-2007,APD,134.0,0.0,0.0,0.0,4.0,91.0,9.0,34.0,67.91,,Y,,,G/OS/20,2005-06-16,0,134,109,13,25,81.34,0,0,0,16,134,67,53,7,7,79.1,0,0,0,8,67,,,,,,,,,,,,,,,,,,,,,,
55,55,JCB CHASSIS,49,2005-11-11,,,2005-2006,SPD,335.0,0.0,0.0,0.0,0.0,120.0,1.0,214.0,35.82,,Y,304,2005-09-02,,,0,335,278,1,57,82.99,0,0,0,0,335,287,245,0,42,85.37,0,0,0,0,287,,,,,,,,,,,,,,,,,,,,,,
55,55,JCB CHASSIS,51,2005-11-18,,,2005-2006,SPD,344.0,0.0,0.0,0.0,0.0,162.0,0.0,182.0,47.09,,Y,391,2005-11-09,,,0,344,289,0,55,84.01,0,0,0,0,344,297,255,0,42,85.86,0,0,0,0,297,,,,,,,,,,,,,,,,,,,,,,
33,33,MG 605 CH*,55,2005-11-29,,,2005-2006,SPD,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,Y,33,2005-04-18,,,0,2,1,1,1,50.0,0,0,0,0,2,1,1,0,0,100.0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
55,55,JCB CHASSIS,56,2005-12-01,,,2005-2006,SPD,18.0,0.0,0.0,0.0,0.0,3.0,1.0,14.0,16.67,,Y,183,2005-07-05,,,0,18,13,0,5,72.22,0,0,0,0,18,11,10,0,1,90.91,0,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,
55,55,JCB CHASSIS,58,2005-12-02,,,2005-2006,SPD,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,,Y,391,2005-11-09,,,0,50,0,0,50,0.0,0,0,0,0,50,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
55,55,JCB CHASSIS,59,2005-12-02,,,2005-2006,SPD,21.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,,Y,304,2005-09-02,,,0,21,0,0,21,0.0,0,0,0,0,21,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
55,55,JCB CHASSIS,57,2005-12-02,,,2005-2006,SPD,39.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,,Y,193,2005-07-13,,,0,39,0,0,39,0.0,0,0,0,0,39,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
55,55,JCB CHASSIS,60,2005-12-02,,,2005-2006,SPD,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,Y,183,2005-07-05,,,0,4,0,0,4,0.0,0,0,0,0,4,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
18,18,OBM 35 HP,01,2005-12-07,,,2005-2006,SPD,43.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,,Y,231,2005-08-02,,,0,43,0,0,43,0.0,0,0,0,0,43,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
55,55,JCB CHASSIS,5760,2005-12-02,0,0,2005-2006,SPD,114.0,0.0,0.0,0.0,0.0,35.0,0.0,79.0,30.7,,Y,,,,,0,114,66,0,48,57.89,0,0,0,0,114,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
39,39,D50-A15 CH,002,2003-06-14,,,2004-2005,APD,512.0,0.0,0.0,0.0,1.0,355.0,46.0,111.0,69.34,,Y,,,,,0,512,359,45,153,70.12,0,0,0,1,512,208,156,16,36,75.0,0,0,0,1,208,,,,,,,,,,,,,,,,,,,,,,
28,,,,,,5,2005-2006,,333.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,0.0,,,,,,,0,333,0,0,333,0.0,0,0,0,0,333,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
58,58,OBM100/15/25,64A,2006-01-20,,10,2005-2006,SPD,342.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,0.0,,Y,,,,,0,342,0,0,342,0.0,0,0,0,0,342,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
39,39,D50-A15 CH,66,2006-02-20,,2,2005-2006,SPD,68.0,0.0,0.0,0.0,0.0,30.0,4.0,34.0,44.12,,Y,499,2006-01-21,,,0,69,43,3,26,62.32,0,0,0,0,69,40,26,1,13,65.0,0,0,0,0,40,,,,,,,,,,,,,,,,,,,,,,
33,33,MG 605 CH,66,2006-03-02,,1,2005-2006,SPD,60.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,33.33,,Y,513,2006-02-01,,,0,60,29,0,31,48.33,0,0,0,0,60,38,17,0,21,44.74,0,0,0,0,38,,,,,,,,,,,,,,,,,,,,,,
55,55,JCB CHASSIS,67,2006-03-03,,1,2005-2006,SPD,90.0,0.0,0.0,0.0,0.0,13.0,1.0,76.0,14.44,,Y,473,2005-12-29,,,0,90,73,0,17,81.11,0,0,0,0,90,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
55,55,JCB CHASSIS,68,2006-03-03,,1,2005-2006,SPD,100.0,0.0,0.0,0.0,0.0,15.0,0.0,85.0,15.0,,Y,501,2006-01-21,,,0,100,81,0,19,81.0,0,0,0,0,100,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
43,44,G14D1 ENG,69,2006-03-08,,1,2005-2006,SPD,18.0,0.0,0.0,0.0,0.0,6.0,0.0,12.0,33.33,,Y,563,2006-02-25,,,0,18,10,0,8,55.56,0,0,0,0,18,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
17,17,OBM 30 HP,71,2006-03-16,,20,2005-2006,SPD,71.0,0.0,0.0,0.0,0.0,30.0,5.0,36.0,42.25,,Y,477,2006-01-06,,,0,71,41,5,30,57.75,0,0,0,0,71,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
55,55,JCB CHASSIS,72,2006-03-17,,1,2005-2006,SPD,151.0,0.0,0.0,0.0,0.0,50.0,2.0,99.0,33.11,,Y,521,2006-02-13,,,0,151,97,0,54,64.24,0,0,0,0,151,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
43,44,G14D1 ENG,73,2006-03-20,,1,2005-2006,SPD,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,,Y,568,2006-02-27,,,0,13,2,0,11,15.38,0,0,0,0,13,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
43,44,G14D1 ENG,74,2006-03-20,,1,2005-2006,SPD,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,,Y,563,2006-02-25,,,0,6,1,0,5,16.67,0,0,0,0,6,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
18,18,OBM 35 HP,75,2006-03-21,,20,2005-2006,SPD,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,66.67,,Y,309,2005-09-09,,,0,3,2,0,1,66.67,0,0,0,0,3,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
20,20,OBM 45HP,76,2006-03-21,,30,2005-2006,SPD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,Y,647,2004-02-17,,,0,1,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
33,33,MG 605 CH,77,2006-03-23,,1,2005-2006,SPD,8.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,25.0,,Y,513,2006-02-01,,,0,8,3,0,5,37.5,0,0,0,0,8,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
43,44,G14D1 ENG,78,2006-03-24,0,3,2005-2006,SPD,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,Y,,,,,0,10,0,0,10,0.0,0,0,0,0,10,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
53,19,ROAD ROLLER-,79,2006-03-27,,1,2005-2006,SPD,11.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,18.18,,Y,564,2006-02-25,,,0,11,3,0,8,27.27,0,0,0,0,11,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
33,33,MG 605 CH,80,2006-03-27,,1,2005-2006,SPD,20.0,0.0,0.0,0.0,0.0,3.0,0.0,17.0,15.0,,Y,513,2006-02-01,,,0,20,7,0,13,35.0,0,0,0,0,20,16,7,0,9,43.75,0,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,
39,39,D50-A15 CH,82,2006-02-28,0,4,2005-2006,SPD,91.0,0.0,0.0,0.0,0.0,28.0,1.0,62.0,30.77,,Y,,,,,0,91,44,3,47,48.35,0,0,0,0,91,46,26,2,18,56.52,0,0,0,0,46,,,,,,,,,,,,,,,,,,,,,,
55,55,JCB CHASSIS,01,2006-04-07,,1,2006-2007,SPD,162.0,0.0,0.0,0.0,0.0,66.0,0.0,96.0,40.74,,Y,613,2006-03-22,,,0,162,119,0,43,73.46,0,0,0,0,162,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
39,39,D50-A15 CH,02,2006-04-10,,2,2006-2007,SPD,94.0,0.0,0.0,0.0,0.0,47.0,3.0,44.0,50.0,,Y,618,2006-03-23,,,0,94,57,1,37,60.64,0,0,0,0,94,50,26,1,23,52.0,0,0,0,0,50,,,,,,,,,,,,,,,,,,,,,,
43,43,G14D1 CH,003,2006-04-12,,2,2006-2007,SPD,44.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,,Y,567,2006-02-27,,,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
43,43,G14D1 CH,004,2006-04-12,,2,2006-2007,SPD,31.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,,Y,620,2006-03-23,,,0,31,4,1,27,12.9,0,0,0,0,31,4,0,0,4,0.0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,
43,43,G14D1 CH,005,2006-04-12,,2,2006-2007,SPD,22.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,,Y,611,2006-03-22,,,0,22,1,1,21,4.55,0,0,0,0,22,1,0,0,1,0.0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
53,19,ROAD ROLLER-,006,2006-04-17,0,2,2006-2007,SPD,21.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,,Y,,,,,0,21,1,0,20,4.76,0,0,0,0,21,0,0,0,0,0.0,0,0,0,0,0,,,,2013-09-18,,,,,,,,,,,,,,,,,,
55,55,JCB CHASSIS,007,2006-04-18,,1,2006-2007,SPD,32.0,0.0,0.0,0.0,0.0,11.0,0.0,21.0,34.38,,Y,635,2006-03-28,,,0,32,28,0,4,87.5,0,0,0,0,32,0,0,0,0,0.0,0,0,0,0,0,,,,2017-12-30,,,,,,,,,,,,,,,,,,
55,55,JCB CHASSIS,008,2006-04-18,,1,2006-2007,SPD,29.0,0.0,0.0,0.0,0.0,10.0,0.0,19.0,34.48,,Y,613,2006-03-22,,,0,29,26,0,3,89.66,0,0,0,0,29,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
39,39,D50-A15 CH,009,2006-04-18,0,5,2006-2007,SPD,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,,Y,,,,,0,11,1,0,10,9.09,0,0,0,0,11,5,1,0,4,20.0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,
39,43,G14D1 CH,010,2006-04-22,,2,2006-2007,SPD,18.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,,Y,620,2006-03-23,,,0,18,3,0,15,16.67,0,0,0,0,18,3,0,0,3,0.0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,
39,43,G14D1 CH,011,2006-04-22,,2,2006-2007,SPD,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,,Y,611,2006-03-22,,,0,20,3,0,17,15.0,0,0,0,0,20,4,1,0,3,25.0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,
39,39,D50-A15 CH,0002,2005-06-01,,5,2006-2007,APD,394.0,0.0,0.0,0.0,1.0,256.0,41.0,97.0,64.97,,Y,,,,,0,394,292,35,102,74.11,0,0,0,34,394,212,163,20,29,76.89,0,0,0,23,212,,,,2016-03-12,,,,,,,,,,,,,,,,,,
55,55,JCB CHASSIS,12,2006-04-26,,1,2006-2007,SPD,158.0,0.0,0.0,0.0,0.0,60.0,1.0,97.0,37.97,,Y,635,2006-03-28,,,0,158,128,0,30,81.01,0,0,0,0,158,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
20,20,OBM 45HP,13,2006-04-26,,5,2006-2007,SPD,59.0,0.0,0.0,0.0,0.0,33.0,2.0,24.0,55.93,,Y,598,2006-03-13,,,0,59,34,2,25,57.63,0,0,0,0,59,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
33,34,MG 605 ENG,012,2006-05-04,0,3,2006-2007,SPD,27.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,,Y,,,,,0,27,13,0,14,48.15,0,0,0,0,27,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
43,43,G14D1 CH,013,2006-05-05,0,2,2006-2007,SPD,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,,Y,,,,,0,15,0,0,15,0.0,0,0,0,0,15,1,0,0,1,0.0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
38,39,D50A15 ENGIN,014,2006-05-05,0,2,2006-2007,SPD,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,,Y,,,,,0,11,0,0,11,0.0,0,0,0,0,11,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
40,40,D50-A15 ENG,015,2006-05-05,0,2,2006-2007,SPD,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,,Y,,,,,0,11,4,0,7,36.36,0,0,0,0,11,1,0,0,1,0.0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
33,34,MG 605 ENG,016,2006-05-10,0,3,2006-2007,SPD,23.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,,Y,,,,,0,23,14,0,9,60.87,0,0,0,0,23,0,0,0,0,0.0,0,0,0,0,0,,,,2016-07-26,,,,,,,,,,,,,,,,,,
49,49,MINE LEYER,017,2006-05-13,,1,2006-2007,SPD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Y,637,2006-03-28,,,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
55,55,JCB CHASSIS,18,2006-05-13,,1,2006-2007,SPD,7.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,14.29,,Y,613,2006-03-22,,,0,7,7,0,0,100.0,0,0,0,0,7,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
26,26,KRAZ 255B/B1,0002,2006-05-20,,25,2007-2008,APD,150.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,,Y,,,,,0,150,91,2,59,60.67,1,75,122,10,0,134,82,2,50,61.19,1,67,54,8,0,,,,,,,,,,,,,,,,,,,,,,
26,26,KRAZ 255B/B1,0003,2006-05-20,,75,2007-2008,APD,171.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,0.0,,Y,,,,,0,171,87,15,84,50.88,1,121,192,17,0,150,74,15,61,49.33,1,110,85,17,0,,,,,,,,,,,,,,,,,,,,,,
26,26,KRAZ 255B/B1,0001,2006-05-20,,100,2007-2008,APD,322.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,0.0,,Y,,,,,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,2018-03-27,,,,,,,,,,,,,,,,,,
40,40,D50-A15 ENG,19,2006-05-16,,1,2006-2007,SPD,17.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,,Y,566,2006-02-25,,,0,17,10,0,7,58.82,0,0,0,0,17,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
39,39,D50-A15 CH,20,2006-05-17,,2,2006-2007,SPD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,Y,565,2006-02-25,,,0,1,1,0,0,100.0,0,0,0,0,1,1,1,0,0,100.0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
43,43,G14D1 ENG,021,2006-05-17,,1,2006-2007,SPD,32.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,,Y,612,2006-03-22,,,0,32,25,0,7,78.13,0,0,0,0,32,5,4,0,1,80.0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,
26,26,KRAZ 255B/B1,0006,2006-05-20,,75,2007-2008,APD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,Y,,,,,0,1,0,0,1,0.0,0,0,0,0,1,1,0,0,1,0.0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
53,19,ROAD ROLLER-,024,2006-05-19,0,2,2006-2007,SPD,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,,Y,,,,,0,5,1,0,4,20.0,0,0,0,0,5,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
43,44,G14D1 ELECT,025,2006-05-22,0,3,2006-2007,SPD,29.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,,Y,,,,,0,29,20,0,9,68.97,0,0,0,0,29,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
43,44,G14D1 ENG,026,2006-05-22,0,3,2006-2007,SPD,39.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,,Y,,,,,0,39,26,1,13,66.67,0,0,0,0,39,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
33,33,MG 605 CH,27,2006-05-23,,2,2006-2007,APD,190.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,,Y,,,,,0,190,0,0,190,0.0,0,0,0,0,190,147,0,0,147,0.0,0,0,0,0,147,,,,,,,,,,,,,,,,,,,,,,
33,33,MG 605 CH,28,2006-05-23,,2,2006-2007,SPD,372.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,0.0,,Y,,,,,0,372,0,0,372,0.0,0,0,0,0,372,246,0,0,246,0.0,0,0,0,0,246,,,,,,,,,,,,,,,,,,,,,,
39,39,D50-A15 CH,31,2006-05-25,,2,2006-2007,SPD,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,50.0,,Y,565,2006-02-25,,,0,2,2,0,0,100.0,0,0,0,0,2,2,2,0,0,100.0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,
43,43,G14D1 CH,29,2006-05-23,,3,2006-2007,SPD,130.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,,Y,,,,,0,130,0,0,130,0.0,0,0,0,0,130,12,0,0,12,0.0,0,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,
43,43,G14D1 CH,30,2006-05-23,,3,2006-2007,SPD,502.0,0.0,0.0,0.0,0.0,0.0,0.0,502.0,0.0,,Y,,,,,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
17,17,OBM 30 HP,32,2006-05-30,,25,2006-2007,SPD,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,,Y,,,,,0,100,0,0,100,0.0,0,0,0,0,100,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
18,18,OBM 35 HP,33,2006-05-30,,10,2006-2007,SPD,106.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,,Y,,,,,0,104,0,0,104,0.0,0,0,0,0,104,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
40,40,D50-A15 ENG,23a,2006-05-19,,5,2006-2007,SPD,119.0,0.0,0.0,0.0,4.0,0.0,0.0,119.0,0.0,,Y,,,H/OS/021,2006-06-14,0,126,45,4,81,35.71,0,0,0,4,126,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
39,39,D50-A15 CH,22a,2006-05-19,,5,2006-2007,SPD,318.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0,0.0,,Y,,,H/OS/21,2006-06-14,0,331,257,9,74,77.64,0,0,0,0,331,187,146,5,36,78.07,0,0,0,0,187,,,,,,,,,,,,,,,,,,,,,,
33,33,MG 605 CH,001,2006-06-01,,2,2007-2008,APD,242.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,0.0,,Y,,,H/OS/057,2006-08-12,0,242,171,2,71,70.66,0,0,0,28,242,96,75,1,21,78.13,0,0,0,9,96,,,,2012-09-29,,,,,,,,,,,,,,,,,,
33,33,MG 605 CH,002,2006-06-01,,4,2007-2008,APD,204.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,,Y,,,H/OS/035,2006-07-04,0,204,162,2,42,79.41,0,0,0,25,204,177,144,2,33,81.36,0,0,0,18,177,,,,,,,,,,,,,,,,,,,,,,
43,43,G14D1 CH,003,2006-06-01,,2,2007-2008,APD,126.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,,Y,,,H/OS/051,2006-07-31,0,126,81,5,45,64.29,0,0,0,25,126,14,11,0,3,78.57,0,0,0,1,14,,,,,,,,,,,,,,,,,,,,,,
43,43,G14D1 CH,004,2006-06-01,,4,2007-2008,APD,183.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0,,Y,,,H/OS/036,2006-07-11,0,183,138,3,45,75.41,0,0,0,9,183,32,29,1,2,90.63,0,0,0,0,32,,,,,,,,,,,,,,,,,,,,,,
30,30,KRZ 255B(PMP,p01,2006-06-01,,7,2006-2007,SPD,75.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,,Y,,,,,0,75,52,3,23,69.33,0,0,0,0,75,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
37,37,D80-A12 CH,005,2006-06-01,,15,2007-2008,APD,308.0,0.0,0.0,0.0,0.0,0.0,0.0,308.0,0.0,,Y,,,,,0,326,266,23,60,81.6,0,0,0,28,326,201,160,19,41,79.6,0,0,0,19,201,,,,,,,,,,,,,,,,,,,,,,
39,39,D50-A15 CH,006,2006-06-01,,5,2007-2008,APD,364.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,0.0,,Y,,,,,0,367,316,7,51,86.1,0,0,0,22,365,191,166,4,21,86.91,0,0,0,12,190,,,,,,,,,,,,,,,,,,,,,,
38,38,D80-A12 ENG,007,2006-06-01,,25,2007-2008,APD,134.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,,Y,,,,,0,130,85,11,45,65.38,0,0,0,26,129,41,25,5,11,60.98,0,0,0,11,41,,,,2018-02-09,,,,,,,,,,,,,,,,,,
40,40,D50-A15 ENG,008,2006-06-01,,10,2007-2008,APD,205.0,0.0,0.0,0.0,35.0,0.0,0.0,205.0,0.0,,Y,,,,,0,208,163,11,45,78.37,0,0,0,21,207,76,59,6,11,77.63,0,0,0,11,76,,,,,,,,,,,,,,,,,,,,,,
49,49,MINE LEYER,009,2006-06-01,,10,2007-2008,APD,48.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,,Y,,,,,0,48,44,0,4,91.67,0,0,0,5,48,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
52,52,MINE PLANT,010,2006-06-01,,5,2007-2008,APD,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,,Y,,,,,0,20,20,0,0,100.0,0,0,0,2,20,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
37,,,,,,2,2006-2007,,27.0,0.0,0.0,0.0,0.0,12.0,0.0,15.0,44.44,,,62,2006-05-18,,,0,27,16,1,11,59.26,0,0,0,0,27,9,5,0,4,55.56,0,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,
40,39,D50A15 ENGIN,34,2006-06-08,,1,2006-2007,SPD,25.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,,Y,610,2006-03-22,,,0,25,9,0,16,36.0,0,0,0,0,25,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
26,26,KRAZ 255B/B1,AF01,2006-06-10,,3,2007-2008,APD,301.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,0.0,,Y,,,,,0,301,0,0,301,0.0,0,0,0,0,301,283,0,0,283,0.0,0,0,0,0,283,,,,,,,,,,,,,,,,,,,,,,
